"","State","District","Persons","Males","Females","Growth (1991 - 2001)","Rural","Urban","Scheduled Caste population","Percentage - SC to total","Number of households","Household size (per household)","Sex ratio (females per 1000 males)","Sex ratio (0-6 years)","Scheduled Tribe population","Percentage to total population (ST)","Persons- literate","Males- Literate","Females- Literate","Persons- literacy rate","Males- Literatacy Rate","Females- Literacy Rate","Total Educated","Data without level","Below Primary","Primary","Middle","Matric/Higher Secondary/Diploma","Graduate and Above","0 - 4 years","5 - 14 years","15 - 59 years","60 years and above (Incl. A.N.S.)","Total workers","Main workers","Marginal workers","Non-workers","SC#1 Name","SC#1 Population","SC#2 Name","SC#2 Population","SC#3 Name","SC#3 Population","Religeon#1 Name","Religeon#1 Population","Religeon#2 Name","Religeon#2 Population","Religeon#3 Name","Religeon#3 Population","ST#1 Name","ST#1 Population","ST#2 Name","ST#2 Population","ST#3 Name","ST#3 Population","Imp Town#1 Name","Imp Town#1 Population","Imp Town#2 Name","Imp Town#2 Population","Imp Town#3 Name","Imp Town#3 Population","Total Inhabited Villages","Drinking water facilities","Safe Drinking water","Electricity (Power Supply)","Electricity (domestic)","Electricity (Agriculture)","Primary school","Middle schools","Secondary/Sr Secondary schools","College","Medical facility","Primary Health Centre","Primary Health Sub-Centre","Post, telegraph and telephone facility","Bus services","Paved approach road","Mud approach road","Permanent House","Semi-permanent House","Temporary House"
"12","Bihar","District Saharsa (12), Bihar (10)","1508182","789432","718750","33.03","1383015","125167","242612","16.09","268453","6","910","911","4642","0.31","465577","322163","143414","39.08","51.66","25.27","465577","22822","117503","121342","63340","103110","37268","204535","441898","772277","89472","589467","411566","177901","918715","1.Musahar","112846","2.Dusadh etc.","53545","3.Chamar etc.","50445","1.Hindus","1289364","2.Muslims","217922","3.Christians","437","1.Santal","3343","2.Generic Tribes etc.","733","3.Savar","215","1.Saharsa (M)","125167",NA,NA,NA,NA,"441","441","441","127","109","5","374","178","29","5","63","14","44","211","60","188","394","28.7","14.7","56.6"
"13","Bihar","District Darbhanga (13), Bihar (10)","3295789","1722189","1573600","30.85","3028441","267348","511125","15.51","616636","5","914","914","841","0.03","1167572","780652","386920","44.33","56.72","30.78","1167572","82032","293372","325340","150907","232248","82655","434762","958903","1678660","223464","1028558","761464","267094","2267231","1.Dusadh etc.","190909","2.Chamar etc.","112761","3.Musahar","95909","1.Hindus","2543284","2.Muslims","748971","3.Religion not stated","2245","1.Generic Tribes etc.","186","2.Santal","101","3.Kharwar","87","1.Darbhanga (M Corp.)","267348",NA,NA,NA,NA,"1083","1083","1083","490","409","84","850","267","81","14","271","29","100","404","138","494","961","47.5","21","31.5"
"14","Bihar","District Muzaffarpur (14), Bihar (10)","3746714","1951466","1795248","26.74","3398361","348353","594577","15.87","650882","6","920","927","3472","0.09","1440954","925975","514979","47.95","59.1","35.81","1440954","89865","377697","375833","184370","271130","138923","502511","1036658","1928996","278549","1139830","895830","244000","2606884","1.Chamar etc.","240258","2.Dusadh etc.","221039","3.Musahar","59953","1.Hindus","3168225","2.Muslims","573951","3.Religion not stated","2104","1.Kharwar","1570","2.Lohara etc.","715","3.Gond","452","1.Muzaffarpur (M Corp.)","305525","2.Motipur (NA)","21957","3.Kanti (NA)","20871","1725","1725","1725","1021","790","127","1423","412","104","26","526","50","279","473","216","763","1638","44.2","13.5","42.3"
"15","Bihar","District Gopalganj (15), Bihar (10)","2152638","1075710","1076928","26.11","2022048","130590","267250","12.41","320452","7","1001","963","6157","0.29","816173","538255","277918","47.48","62.96","32.16","816173","23055","251520","226128","128485","158427","28515","282490","648885","1061540","159723","641672","466811","174861","1510966","1.Chamar etc.","155037","2.Dusadh etc.","56522","3.Dhobi","27691","1.Hindus","1784275","2.Muslims","367219","3.Religion not stated","850","1.Gond","3358","2.Kharwar","1469","3.Oraon","675","1.Gopalganj (M)","54449","2.Barauli (NA)","34653","3.Mirganj (NA)","23576","1383","1383","1383","439","408","38","866","189","69","12","261","74","92","231","155","549","1279","57.9","8.5","33.5"
"16","Bihar","District Siwan (16), Bihar (10)","2714349","1336283","1378066","24.78","2564860","149489","309013","11.38","383575","7","1031","933","13822","0.51","1118027","707675","410352","51.65","67.26","36.88","1118027","45266","306968","306275","180106","209847","67645","357430","819014","1319204","218701","730437","511578","218859","1983912","1.Chamar etc.","184354","2.Dusadh etc.","78614","3.Dhobi","21399","1.Hindus","2218632","2.Muslims","494176","3.Religion not stated","899","1.Gond","8940","2.Kharwar","3352","3.Oraon","549","1.Siwan (M)","109919","2.Maharajganj (NA)","20860","3.Mairwa (NA)","18710","1438","1438","1437","441","330","10","1119","287","68","11","254","37","128","361","151","560","1333","71.5","13.3","15.2"
"17","Bihar","District Saran (17), Bihar (10)","3248701","1652661","1596040","26.37","2950064","298637","389933","12","471446","7","966","949","6667","0.21","1347610","888812","458798","51.8","67.3","35.82","1347610","44856","342494","360628","220404","317047","62137","420308","971710","1594015","262668","860940","644618","216322","2387761","1.Chamar etc.","196277","2.Dusadh etc.","134071","3.Pasi","17755","1.Hindus","2909213","2.Muslims","337767","3.Religion not stated","758","1.Gond","4926","2.Oraon","635","3.Lohara etc.","375","1.Chapra (M)","179190","2.Revelganj (M)","34042","3.Sonepur (NA)","33490","1566","1566","1566","544","438","97","1213","358","49","19","342","46","115","462","170","611","1526","69.5","18.6","11.9"
"18","Bihar","District Vaishali (18), Bihar (10)","2718421","1415603","1302818","26.39","2531766","186655","562123","20.68","412669","7","920","937","3068","0.11","1098151","717734","380417","50.49","63.23","36.58","1098151","42767","289620","290962","160999","260462","53254","361280","778885","1372189","206067","782717","624452","158265","1935704","1.Dusadh etc.","305398","2.Chamar etc.","171676","3.Musahar","31264","1.Hindus","2457636","2.Muslims","259158","3.Religion not stated","922","1.Kharwar","729","2.Munda","651","3.Lohara etc.","591","1.Hajipur (M)","119412","2.Mahnar Bazar (M)","37370","3.Lalganj (M)","29873","1414","1414","1414","970","892","55","929","294","37","14","154","29","97","408","141","627","1300","50.2","24","25.8"
"19","Bihar","District Samastipur (19), Bihar (10)","3394793","1760692","1634101","25.63","3271338","123455","628838","18.52","575523","6","928","937","3362","0.1","1211152","802593","408559","45.13","57.59","31.67","1211152","94677","348068","318259","161391","218608","69956","478075","973360","1710480","232878","1071974","843356","228618","2322819","1.Dusadh etc.","285635","2.Chamar etc.","183891","3.Musahar","64732","1.Hindus","3035755","2.Muslims","355897","3.Religion not stated","1432","1.Munda","1050","2.Oraon","873","3.Kharwar","373","1.Samastipur (M)","55589","2.Rosera (M)","27492","3.Dalsinghsarai (NA)","20196","1122","1122","1122","674","470","91","878","321","94","33","195","39","112","444","151","636","1052","54.7","19.8","25.5"
"20","Bihar","District Begusarai (20), Bihar (10)","2349366","1228874","1120492","29.11","2241743","107623","341173","14.52","404656","6","912","945","1505","0.06","896444","580459","315985","47.98","59.13","35.64","896444","54409","230002","238430","115437","201143","56953","317887","683693","1197807","149979","746075","571564","174511","1603291","1.Dusadh etc.","184415","2.Chamar etc.","61074","3.Musahar","43005","1.Hindus","2033039","2.Muslims","313713","3.Religion not stated","1224","1.Oraon","361","2.Gond","322","3.Santal","261","1.Begusarai (M)","93741","2.Barauni IOC Township (CT)","13882",NA,NA,"729","729","729","457","183","49","503","233","92","17","167","76","77","260","146","446","556","53.3","28.2","18.5"
"21","Bihar","District Khagaria (21), Bihar (10)","1280354","679267","601087","29.32","1204027","76327","185122","14.46","224095","6","885","931","332","0.03","414174","277226","136948","41.35","51.82","29.35","414174","24151","106607","111887","55070","95168","21286","183903","375986","639554","80911","467240","333262","133978","813114","1.Musahar","73276","2.Dusadh etc.","53698","3.Chamar etc.","41091","1.Hindus","1147346","2.Muslims","131441","3.Others","546","1.Oraon","97","2.Generic Tribes etc.","70","3.Munda","40","1.Khagaria (M)","45221","2.Gogri Jamalpur (NA)","31106",NA,NA,"241","241","241","114","105","37","220","136","44","4","124","35","72","152","47","126","233","39.7","25.6","34.7"
"22","Bihar","District Bhagalpur (22), Bihar (10)","2423172","1291658","1131514","27.24","1970745","452427","254686","10.51","412080","6","876","966","55545","2.29","965683","622679","343004","49.5","59.22","38.13","965683","52742","204880","243090","142439","243765","78697","305203","699924","1251470","166575","855345","580731","274614","1567827","1.Chamar etc.","104164","2.Dusadh etc.","76366","3.Musahar","25817","1.Hindus","1990976","2.Muslims","423246","3.Christians","1853","1.Kharwar","32080","2.Santal","12960","3.Oraon","5219","1.Bhagalpur (M Corp.)","340767","2.Sultanganj (NA)","41958","3.Naugachhia (NA)","38287","935","935","934","445","279","70","642","216","88","8","229","57","80","358","101","460","804","44","27.3","28.7"
"23","Bihar","District Banka * (23), Bihar (10)","1608773","843293","765480","24.47","1552353","56420","200059","12.44","278639","6","908","964","75070","4.67","547326","373997","173329","42.73","55.29","28.67","547326","21838","137137","161536","83442","118870","24495","213438","455600","827569","112166","636665","405608","231057","972108","1.Chamar etc.","109552","2.Dusadh etc.","31782","3.Musahar","18763","1.Hindus","1409352","2.Muslims","190051","3.Others","5264","1.Santal","66984","2.Generic Tribes etc.","2674","3.Ho","1455","1.Banka (M)","35455","2.Amarpur (NA)","20965",NA,NA,"1682","1682","1677","289","241","37","909","207","53","8","146","25","83","234","108","360","1455","22.7","29","48.3"
"24","Bihar","District Munger (24), Bihar (10)","1137797","607730","530067","20.34","819950","317847","150947","13.27","195175","6","872","914","18060","1.59","554332","349630","204702","59.47","69.89","47.4","554332","22893","107443","134681","82675","166331","40304","134754","318251","602090","82702","331451","233688","97763","806346","1.Dusadh etc.","53749","2.Musahar","35060","3.Chamar etc.","33818","1.Hindus","1045233","2.Muslims","89791","3.Christians","1135","1.Santal","9950","2.Kora","3165","3.Generic Tribes etc.","2121","1.Munger (M)","188050","2.Jamalpur (M)","96983","3.Kharagpur (NA)","27075","525","525","524","321","138","37","382","127","65","7","149","18","68","176","94","337","454","50.5","26","23.5"
"25","Bihar","District Lakhisarai * (25), Bihar (10)","802225","417672","384553","23.94","684485","117740","126575","15.78","125397","6","921","950","5636","0.7","303536","200968","102568","47.96","60.74","33.96","303536","6385","75190","85703","37350","83075","15832","111184","233060","404298","53683","292634","226192","66442","509591","1.Dusadh etc.","44120","2.Musahar","43634","3.Chamar etc.","18883","1.Hindus","766232","2.Muslims","35378","3.Sikhs","211","1.Kora","4276","2.Santal","955","3.Lohara etc.","135","1.Lakhisarai (M)","77875","2.Barahiya (M)","39865",NA,NA,"357","357","357","116","99","15","308","125","34","2","96","12","50","118","33","125","299","50.2","34.3","15.5"
"26","Bihar","District Sheikhpura * (26), Bihar (10)","525502","273992","251510","24.96","444189","81313","103732","19.74","78958","7","918","954","211","0.04","202035","134917","67118","48.6","61.94","33.92","202035","8668","44938","55787","23763","57234","11645","71583","151312","265517","37090","194396","151504","42892","331106","1.Dusadh etc.","40213","2.Musahar","28876","3.Chamar etc.","17088","1.Hindus","487021","2.Muslims","37755","3.Christians","375","1.Lohara etc.","94","2.Santal","62","3.Oraon","18","1.Sheikhpura (M)","43113","2.Barbigha (NA)","38200",NA,NA,"268","268","268","130","46","20","238","95","35","5","72","7","54","96","67","174","151","47.1","41.4","11.5"
"27","Bihar","District Nalanda (27), Bihar (10)","2370528","1238599","1131929","18.64","2016899","353629","473786","19.99","360797","7","914","941","970","0.04","1015473","665076","350397","53.19","66.44","38.58","1015473","36592","210649","257416","133793","269470","105051","298638","664326","1237078","170486","903144","700007","203137","1467384","1.Dusadh etc.","198413","2.Chamar etc.","103571","3.Musahar","70639","1.Hindus","2191552","2.Muslims","176871","3.Religion not stated","888","1.Oraon","243","2.Munda","195","3.Gorait","164","1.Bihar (M)","232071","2.Hilsa (NA)","37775","3.Rajgir (NA)","33738","1000","1000","1000","366","172","182","879","344","98","11","198","34","118","325","92","398","706","55.3","31.9","12.8"
"28","Bihar","District Patna (28), Bihar (10)","4718592","2519942","2198650","30.17","2757060","1961532","729988","15.47","726364","6","873","922","9236","0.2","2453501","1535672","917829","62.92","73.34","50.83","2453501","293828","456450","541973","307964","504159","348464","530093","1269888","2598155","320456","1425647","1161984","263663","3292945","1.Dusadh etc.","277756","2.Chamar etc.","199423","3.Pasi","93200","1.Hindus","4333556","2.Muslims","366164","3.Christians","8951","1.Oraon","2341","2.Munda","1889","3.Gond","1556","1.Patna (M Corp.)","1366444","2.Dinapur Nizamat (M)","131176","3.Mokameh (M)","56615","1288","1288","1288","615","287","220","1199","421","161","16","390","47","175","471","103","520","970","68.4","22.1","9.5"
"29","Bihar","District Bhojpur (29), Bihar (10)","2243144","1179611","1063533","24.58","1930730","312414","343598","15.32","321192","7","902","939","8337","0.37","1073010","714185","358825","58.96","74.29","41.8","1073010","21235","245719","294520","191702","251870","67823","270812","642713","1159967","169652","653811","491916","161895","1589333","1.Chamar etc.","124708","2.Dusadh etc.","116679","3.Musahar","41877","1.Hindus","2076589","2.Muslims","163193","3.Religion not stated","913","1.Gond","6556","2.Kharwar","878","3.Lohara etc.","275","1.Arrah (M)","203380","2.Jagdishpur (M)","28085","3.Piro (NA)","25811","999","999","998","247","229","23","885","243","35","1","133","29","69","326","243","465","729","57.4","36.2","6.4"
"30","Bihar","District Buxar * (30), Bihar (10)","1402396","738354","664042","29.03","1273422","128974","198014","14.12","192426","7","899","924","8428","0.6","642167","429414","212753","56.8","71.92","39.88","642167","18334","153170","169511","111320","151446","38342","172313","404513","717139","108431","408186","305398","102788","994210","1.Chamar etc.","119334","2.Dusadh etc.","46537","3.Dhobi","10431","1.Hindus","1309181","2.Muslims","86382","3.Buddhists","4464","1.Gond","4958","2.Kharwar","2487","3.Lohara etc.","355","1.Buxar (M)","83168","2.Dumraon (M)","45806",NA,NA,"819","819","819","318","150","104","529","147","79","5","95","15","56","187","64","246","701","53.3","37.7","8.9"
"31","Bihar","District Kaimur (Bhabua) * (31), Bihar (10)","1289074","677623","611451","30.64","1247299","41775","286291","22.21","184797","7","902","939","35662","2.77","561854","375196","186658","55.12","69.67","38.83","561854","30513","148388","153131","97772","103874","28174","176355","363911","643338","105470","442887","312872","130015","846187","1.Chamar etc.","192014","2.Dusadh etc.","44506","3.Pasi","16083","1.Hindus","1161779","2.Muslims","123048","3.Buddhists","2880","1.Kharwar","22990","2.Gond","5736","3.Oraon","3317","1.Bhabua (M)","41775",NA,NA,NA,NA,"1349","1349","1345","645","179","290","791","168","38","8","225","10","52","163","145","467","1081","36.1","58.5","5.4"
"32","Bihar","District Rohtas (32), Bihar (10)","2450748","1283485","1167263","27.71","2123942","326806","444333","18.13","346043","7","909","950","25663","1.05","1205287","779613","425674","61.29","75.31","45.71","1205287","30279","275242","313981","204073","303289","78327","312605","696884","1269991","171268","744183","544731","199452","1706565","1.Chamar etc.","179309","2.Dusadh etc.","156741","3.Dhobi","28442","1.Hindus","2199049","2.Muslims","246760","3.Sikhs","2549","1.Oraon","8814","2.Kharwar","7382","3.Chero","4072","1.Sasaram (M)","131172","2.Dehri (M)","119057","3.Bikramganj (NA)","38408","1710","1710","1708","493","334","142","1185","339","112","9","153","32","64","313","265","738","1259","50.6","47.1","2.4"
"33","Bihar","District Jehanabad","1514315","784946","729369","28.64","1402703","111612","286217","18.9","230635","7","929","916","1313","0.09","674115","442411","231704","55.26","70.07","39.37","674115","29147","148272","165901","94041","195509","40964","188698","423299","788579","113739","580905","422789","158116","933410","1.Dusadh etc.","91522","2.Chamar etc.","86434","3.Musahar","46452","1.Hindus","1389053","2.Muslims","124149","3.Religion not stated","743","1.Oraon","337","2.Gorait","224","3.Lohara etc.","179","1.Jehanabad (M)","81503","2.Makhdumpur (NA)","30109",NA,NA,"856","856","856","219","101","151","672","175","81","11","123","21","66","206","76","312","611","46.5","36.4","17.1"
"34","Bihar","District Aurangabad (34), Bihar (10)","2013055","1040945","972110","30.19","1842998","170057","472766","23.49","285969","7","934","943","1640","0.08","920766","594522","326244","57.03","71.13","41.9","920766","42368","223690","246053","133900","226566","48108","257989","571246","1034327","149493","671011","476390","194621","1342044","1.Chamar etc.","161534","2.Dusadh etc.","159095","3.Bhuiya","71456","1.Hindus","1814612","2.Muslims","196030","3.Religion not stated","1161","1.Lohara etc.","533","2.Oraon","257","3.Karmali","123","1.Aurangabad (M)","79393","2.Daudnagar (M)","38014","3.Rafiganj (NA)","24992","1739","1739","1739","527","312","160","1148","220","76","4","270","53","68","261","201","445","1429","33.5","52.3","14.2"
"35","Bihar","District Gaya (35), Bihar (10)","3473428","1792163","1681265","30.19","2997479","475949","1029675","29.64","510968","7","938","968","2945","0.08","1405453","913020","492433","50.45","63.27","36.66","1405453","80880","365097","373287","183747","315430","86752","444584","998947","1786754","243143","1277639","994459","283180","2195789","1.Bhuiya","458319","2.Dusadh etc.","192554","3.Chamar etc.","171904","1.Hindus","3063841","2.Muslims","403439","3.Religion not stated","1622","1.Lohara etc.","747","2.Kharwar","365","3.Oraon","346","1.Gaya (M Corp.)","385432","2.Sherghati (NA)","32526","3.Bodh Gaya (NA)","30857","2680","2680","2678","539","227","340","1635","277","104","9","278","55","107","380","270","711","2121","32.7","46.7","20.7"
"36","Bihar","District Nawada (36), Bihar (10)","1809696","929960","879736","33.08","1671253","138443","435975","24.09","256386","7","946","977","2158","0.12","679135","453300","225835","46.83","60.58","32.17","679135","33841","164913","193068","85800","165701","35707","229592","529127","925574","125403","674377","507934","166443","1135319","1.Musahar","119465","2.Rajwar","117417","3.Pasi","68353","1.Hindus","1604223","2.Muslims","204457","3.Religion not stated","354","1.Kharwar","626","2.Santal","461","3.Lohara etc.","227","1.Nawada (M)","81891","2.Warisaliganj (NA)","31347","3.Hisua (NA)","25205","964","964","961","509","91","213","749","159","60","3","156","37","74","191","108","363","582","38.9","47.5","13.6"
"37","Bihar","District Jamui * (37), Bihar (10)","1398796","729138","669658","32.9","1295552","103244","242710","17.35","232939","6","918","963","67357","4.82","476261","335723","140538","42.43","57.06","26.32","476261","25053","134181","146100","60873","93148","16894","178083","403211","727511","89991","596617","392536","204081","802179","1.Musahar","85140","2.Chamar etc.","71909","3.Dusadh etc.","44599","1.Hindus","1212941","2.Muslims","170334","3.Others","9511","1.Santal","56149","2.Generic Tribes etc.","3772","3.Kora","2319","1.Jamui (M)","66797","2.Jhajha (NA)","36447",NA,NA,"1314","1314","1310","270","153","70","706","150","48","5","124","14","62","164","67","299","1058","26.6","63.7","9.7"
